date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:01	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:28:40%20GMT	https://www.handypro.com/local-gallery/delmarva	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/delmarva.html	(from https://www.handypro.com/locations/delmarva)
16:29:22	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:01%20GMT	https://www.handypro.com/local-service/washington-dc-mobility-ramps	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/washington-dc-mobility-ramps.html	(from https://www.handypro.com/locations/washington-dc)
16:29:22	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:01%20GMT	https://www.handypro.com/local-service/washington-dc-transition-tub	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/washington-dc-transition-tub.html	(from https://www.handypro.com/locations/washington-dc)
16:29:23	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:02%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a4e76b7c2a54214f4_2.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a4e76b7c2a54214f4_2.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:29:23	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:02%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8b2dd5f391e04b7945_3.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8b2dd5f391e04b7945_3.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:29:44	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:23%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8aadb55fbfd51284f1_4.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8aadb55fbfd51284f1_4.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:29:44	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:23%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a201928100fb75bd0_5.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a201928100fb75bd0_5.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:29:45	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:24%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a0a1eb113f62f8372_6.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a0a1eb113f62f8372_6.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:29:45	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:24%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a068633c15d454209_7.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a068633c15d454209_7.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:06	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:45%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a0bb6931667271d3f_8.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a0bb6931667271d3f_8.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:06	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:45%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a62e6747f5400a1e2_9.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a62e6747f5400a1e2_9.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:07	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:46%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a45a1d35956553a87_10.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a45a1d35956553a87_10.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:07	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:29:46%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a3a7b65e84bb8cf5f_11.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a3a7b65e84bb8cf5f_11.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:28	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:07%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8abbb16f2944f4682d_12.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8abbb16f2944f4682d_12.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:28	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:07%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a6a4d32ec86fec848_13.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a6a4d32ec86fec848_13.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:29	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:08%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a14b63feafb56c564_14.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a14b63feafb56c564_14.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:29	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:08%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8acd5e89172b9faa61_15.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8acd5e89172b9faa61_15.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:50	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:29%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89eed8304fdba9c75c_16.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89eed8304fdba9c75c_16.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:50	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:29%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad894d21c1ed33269357_17.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad894d21c1ed33269357_17.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:51	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:30%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89cf3ab5549e437960_19.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89cf3ab5549e437960_19.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:30:52	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:30%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8900459661da490d03_18.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8900459661da490d03_18.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:12	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:51%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89eef282f0f253bb7b_20.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89eef282f0f253bb7b_20.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:12	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:51%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8954d3323025c5fcce_21.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8954d3323025c5fcce_21.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:13	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:52%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89adb55fbfd51284d4_23.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad89adb55fbfd51284d4_23.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:14	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:30:52%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8954d3323025c5fcd8_22.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8954d3323025c5fcd8_22.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:35	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:13%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8970646046608ec6bf_24.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8970646046608ec6bf_24.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:35	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:13%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a6a4d32ec86fec831_25.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601ad8a6a4d32ec86fec831_25.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:36	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:14%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aeda5d159fe4be2fef8f_26.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aeda5d159fe4be2fef8f_26.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:36	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:14%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaeef282f0f25532c0_27.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaeef282f0f25532c0_27.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:57	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:36%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaea3c4f64f17b9df8_28.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaea3c4f64f17b9df8_28.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:57	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:36%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaeef282f0f2553316_29.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaeef282f0f2553316_29.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:58	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:37%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed94bc79ea43b22e1b5_30.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed94bc79ea43b22e1b5_30.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:31:58	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:36%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaba28d6539e78940c_31.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aedaba28d6539e78940c_31.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:19	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:58%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9083e7779c4ccae04_32.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9083e7779c4ccae04_32.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:19	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:58%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed97108be2a58cf63be_33.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed97108be2a58cf63be_33.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:20	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:59%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9c2d6d17664c3d55c_34.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9c2d6d17664c3d55c_34.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:20	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:31:59%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9453ef24a7097baeb_35.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9453ef24a7097baeb_35.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:41	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:20%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9201928100fb8c8a9_36.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9201928100fb8c8a9_36.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:41	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:20%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed970646046608fe61c_37.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed970646046608fe61c_37.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:42	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:21%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9eed8304fdbaad7f8_38.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed9eed8304fdbaad7f8_38.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:32:42	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:21%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed90cd965c5d3422665_39.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed90cd965c5d3422665_39.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:03	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:42%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8c424b81fa4e5244c_40.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8c424b81fa4e5244c_40.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:03	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:42%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8dd6b4fb5a5caf9e0_41.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8dd6b4fb5a5caf9e0_41.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:04	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:43%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8001fcb4a4c8b14ec_43.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8001fcb4a4c8b14ec_43.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:04	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:32:43%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed862e6747f5401ae56_42.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed862e6747f5401ae56_42.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:25	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:04%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed7b6d85992af7d247b_44.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed7b6d85992af7d247b_44.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:25	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:04%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8e82abb9f61ecc5df_45.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8e82abb9f61ecc5df_45.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:26	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:05%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8784e7ce6d37e9b86_47.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8784e7ce6d37e9b86_47.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:26	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:05%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8c11453d96b9d3f98_46.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8c11453d96b9d3f98_46.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:47	6364/6364	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:26%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed83f11911410f0dda7_49.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed83f11911410f0dda7_49.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:47	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:26%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed87c76bd671f65d1de_48.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed87c76bd671f65d1de_48.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:48	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:27%20GMT	https://www.handypro.com/local-gallery/%22https://cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8312f1f2a23480b1e_50.jpg%22	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-gallery/_https_/cdn.prod.website-files.com/64c93da6f9f661cffa20e087/6601aed8312f1f2a23480b1e_50.html	(from https://www.handypro.com/local-gallery/washington-dc)
16:33:49	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:28%20GMT	https://www.handypro.com/local-service/plymouth-tv-mounting-installation	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/plymouth-tv-mounting-installation.html	(from https://www.handypro.com/locations/plymouth)
16:34:10	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:48%20GMT	https://www.handypro.com/local-service/plymouth-accessibility-lifts	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/plymouth-accessibility-lifts.html	(from https://www.handypro.com/locations/plymouth)
16:34:10	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:48%20GMT	https://www.handypro.com/local-service-category/plymouth-handyman-services	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/plymouth-handyman-services.html	(from https://www.handypro.com/locations/plymouth)
16:34:10	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:49%20GMT	https://www.handypro.com/local-service/plymouth-grab-bars-accessories	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service/plymouth-grab-bars-accessories.html	(from https://www.handypro.com/locations/plymouth)
16:34:11	6365/6365	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2010%20Feb%202025%2012:33:50%20GMT	https://www.handypro.com/local-service-category/plymouth-home-modification	D:/downloaded%20templets/handy%20services/handypro/www.handypro.com/local-service-category/plymouth-home-modification.html	(from https://www.handypro.com/locations/plymouth)
